,Gender,10percentage,10board,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary,Year of Birth,personality score,aptitude score
1554,m,86.85,matriculation,87.17,matriculation,2,B.Tech/B.E.,electronics and communication engineering,64.6,1,Tamil Nadu,2012,5.237410071942446,6.333333333333333,5.1923076923076925,7.692279048332249,7.215297354209829,8.782264779350543,6.9386034956969205,2.356317237928446,0.1864,355000,1991,7.64496209783221,5.58768369919449
1555,m,84.3,"central board of secondary education, new delhi",70.2,"central board of secondary education, new delhi",2,B.Tech/B.E.,computer engineering,65.14,0,Uttar Pradesh,2012,6.115107913669065,6.833333333333333,2.7435897435897436,8.35408998481496,7.215297354209829,6.955531848459617,4.4706178097181555,3.9242765407388873,-1.2354,60000,1988,6.1792926179121785,5.230676996864047
1556,m,89.0,icse,71.0,cbse,2,B.Tech/B.E.,computer science & engineering,55.0,0,Karnataka,2014,5.755395683453237,6.666666666666667,6.987179487179487,9.65228541877762,8.536664062765341,8.44803809325562,7.954632833525567,4.651655408222834,0.4805,300000,1990,7.571919895330924,6.4697472790997965
1557,f,75.04,kseeb(karnataka secondary education examination board),62.16,pu board,2,MCA,computer application,75.67,0,Karnataka,2009,4.9640287769784175,3.5,3.269230769230769,5.615335204555824,7.215297354209829,6.549620108243131,6.509478602904208,5.688099407889251,-0.4455,160000,1985,6.146574164366979,3.911086515403062
1558,f,86.0,cbse,91.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,77.0,0,Uttar Pradesh,2013,3.9568345323741005,4.166666666666667,4.166666666666667,8.472776186482049,6.165302448799375,7.767485428809325,6.509478602904208,4.316237177883412,-0.6035,320000,1991,6.5315073256573735,4.096722621902479
1559,m,86.17,state board,83.9,state board,2,B.Tech/B.E.,electronics and communication engineering,68.0,1,Telangana,2014,3.597122302158273,3.4166666666666665,4.423076923076923,6.694231609799194,7.561050164725062,8.014805370524563,7.7273533847928295,6.131765490784755,0.2889,105000,1993,6.792860857314424,3.8122886306339545
1560,m,91.0,cbse,97.5,bieap,2,B.Tech/B.E.,computer engineering,78.0,1,Telangana,2011,7.122302158273381,6.666666666666667,6.987179487179487,9.89805211314246,7.477668715823795,7.970441298917569,7.367876260609825,1.9643065632557748,-0.2875,500000,1990,7.7129199280238545,6.925382770706513
1561,m,93.4,state board,95.9,state board,2,B.Tech/B.E.,electronics and communication engineering,76.4,0,Andhra Pradesh,2014,6.762589928057554,7.583333333333333,6.410256410256411,9.999593801803947,6.829297286281967,8.014805370524563,4.545441102534528,2.9602201651238427,-0.6692,325000,1993,6.607330898554304,6.9187265572157655
1562,m,84.96,karnataka state board,59.16,pre university,2,B.Tech/B.E.,information technology,68.22,1,Karnataka,2012,4.100719424460432,6.166666666666667,5.32051282051282,8.520833759269081,4.328023638895493,7.970441298917569,5.8654955194747584,6.080226836794261,-0.0506,445000,1990,5.52093340512339,5.195966303879973
1563,m,89.39,state board,94.17,state board,2,B.Tech/B.E.,electronics and electrical engineering,75.46,0,Tamil Nadu,2013,4.60431654676259,7.5,6.987179487179487,8.309544614360545,5.3659613490473115,7.798189009159034,6.818235589861887,3.8058543907930944,0.2889,210000,1992,6.544132889318785,6.3638320113140265
1564,m,71.05,bseb,69.07,cbse,2,B.Tech/B.E.,electronics and electrical engineering,58.0,1,Telangana,2012,3.5251798561151078,4.5,3.0128205128205128,7.692279048332249,5.902931087185409,6.549620108243131,6.080205837991306,5.1001584521724626,-0.169,165000,1991,5.858149645311847,3.6793334563118734
1565,m,81.5,state board,77.2,cbse,2,B.Tech/B.E.,electronics and communication engineering,74.9,1,Rajasthan,2014,3.9568345323741005,7.833333333333333,6.217948717948718,9.408521814143187,5.853683388241687,6.281874479600333,4.318161653801792,4.440330247685765,-0.2859,300000,1990,5.503347318489512,6.002705527885383
1566,m,79.8,state board,78.5,state board,2,B.Tech/B.E.,electronics and communication engineering,61.0,1,Telangana,2013,4.748201438848921,4.833333333333333,4.551282051282051,6.037231293813038,7.317189145127873,8.23142173189009,8.181912282258303,3.3830372779584685,-0.2859,300000,1994,7.5868714703294495,4.710938941154768
1567,f,51.36,0,73.3,0,2,B.Tech/B.E.,computer engineering,69.2,0,Karnataka,2011,2.661870503597122,3.1666666666666665,2.5,7.069507965678831,5.640389905919912,8.985220649458784,8.655546683228344,2.7482278375448255,0.8183,200000,1986,7.633232350265553,2.7761790567545965
1568,f,82.0,state board,79.0,state board,2,B.Tech/B.E.,computer science & engineering,74.0,1,Telangana,2013,4.244604316546763,3.0,5.448717948717949,6.782986290653876,8.048772203919437,6.498490840965863,8.636471179723774,3.594529230256026,1.4386,300000,1991,7.3973012485882625,4.231107421754904
1569,m,88.17,state board,81.12,state board,2,B.Tech/B.E.,Other,64.61,0,Maharashtra,2014,6.474820143884892,6.25,8.846153846153847,0.0,10.0,9.314503538717736,8.409191730991036,2.1144191476941034,1.0554,240000,1992,8.902319030503667,7.190324663346246
1570,m,92.0,cbse,73.4,cbse,2,B.Tech/B.E.,electronics and communication engineering,75.8,1,Delhi,2014,6.762589928057554,6.833333333333333,7.17948717948718,9.644400275554744,7.073158305879155,7.5815726477935055,7.272794487327359,3.171545325660912,-2.2021,340000,1992,7.1889950288347775,6.925136813626022
1571,m,91.68,state board,84.0,state board,2,B.Tech/B.E.,computer science & engineering,72.26,1,Karnataka,2014,5.467625899280575,6.25,5.769230769230769,8.724182578482786,8.048772203919437,8.664654454621148,9.318309525921983,1.0571261779668084,1.247,325000,1992,8.74365250162394,5.828952222837114
1572,m,68.6,cbse,65.6,cbse,2,MCA,computer application,69.71,0,Punjab,2011,4.820143884892087,6.166666666666667,6.4743589743589745,8.000644306862371,8.527663621234248,7.564529558701082,6.509478602904208,2.3562672004003002,0.9763,440000,1987,7.56135114560981,5.820389841972577
1573,m,79.83,state board,91.5,state board,2,B.Tech/B.E.,computer science & engineering,71.52,1,Telangana,2014,6.258992805755396,4.583333333333333,4.294871794871795,7.43406805651266,6.58543626668478,8.23142173189009,7.500073936060094,4.228838295388207,0.2889,305000,1993,7.022023409811689,5.0457326446535085
1574,m,69.0,0,50.0,0,2,B.Tech/B.E.,electronics and instrumentation engineering,66.0,1,Tamil Nadu,2011,3.079136690647482,1.1666666666666667,4.166666666666667,6.880606158633483,6.690384811330368,4.925973147377186,6.9386034956969205,5.884079726461513,0.0284,150000,1989,5.667720431985741,2.804156674660272
1575,m,82.33,state board,90.9,state board,2,B.Tech/B.E.,electronics and communication engineering,82.2,0,Andhra Pradesh,2014,5.971223021582734,5.25,5.641025641025641,6.037231293813038,9.756138980402811,8.014805370524563,7.500073936060094,4.017346343090651,0.6721,420000,1993,7.813417985974205,5.620749554202792
1576,m,87.33,state board,93.7,state board,2,B.Tech/B.E.,electronics and communication engineering,74.64,0,Andhra Pradesh,2012,4.244604316546763,6.25,5.961538461538462,6.694231609799194,9.268247121556906,9.747736261448793,10.0,0.8456342256692514,-0.0943,240000,1991,9.542587289334111,5.485380926028408
1577,m,73.0,wbbsce,64.0,up,2,B.Tech/B.E.,electronics and communication engineering,63.81,0,Uttar Pradesh,2012,5.971223021582734,3.1666666666666665,5.32051282051282,5.622762247257629,5.902931087185409,8.579308909242298,6.9386034956969205,7.060128429655576,-0.2875,450000,1988,6.090178765617264,4.81946750292074
1578,m,87.4,cbse,90.2,cbse,1,B.Tech/B.E.,information technology,76.1,1,Delhi,2014,5.107913669064748,4.833333333333333,5.641025641025641,8.724182578482786,6.097544407838875,6.931723563696919,6.136397243663678,4.017346343090651,0.4805,350000,1992,6.287079718027206,5.194090881141242
1579,f,81.46,maharashtra board,79.33,maharashtra board,2,B.Tech/B.E.,information technology,68.24,0,Maharashtra,2012,3.9568345323741005,3.8333333333333335,5.564102564102564,8.679367345939628,8.265122439968753,6.7525759783513735,4.792535415372786,5.884079726461513,-0.0506,325000,1991,5.981538526807849,4.451423476603332
1580,f,80.0,0,73.0,0,2,B.Tech/B.E.,information technology,76.1,0,Rajasthan,2011,4.532374100719425,6.0,5.833333333333333,8.96830481918268,9.052576164113711,8.782264779350543,8.440984236831987,2.5522475189725626,0.5024,500000,1989,8.430894415330918,5.45523581135092
1581,f,70.0,0,68.83,0,2,B.Tech/B.E.,computer engineering,69.1,0,Uttar Pradesh,2012,5.107913669064748,7.0,5.961538461538462,8.82876339828519,5.378018544305947,9.797044129891757,7.367876260609825,4.9041781336002,0.5419,465000,1990,6.909690200301832,6.02315071020107
1582,m,83.4,cbse,77.0,cbse,2,B.Tech/B.E.,computer science & engineering,76.0,1,Rajasthan,2014,3.381294964028777,6.0,4.102564102564102,6.542295983690886,4.878069490201406,6.065258118234804,3.86360275633632,4.017346343090651,-2.7769,350000,1994,5.19739600542047,4.494619688864293
1583,f,88.0,0,92.1,0,2,B.Tech/B.E.,computer engineering,80.0,0,Andhra Pradesh,2012,5.539568345323741,3.3333333333333335,5.1923076923076925,7.629954711451254,7.477668715823795,9.238915487094088,8.011711471919083,5.296188808272871,-0.7615,515000,1991,7.358026716641024,4.688403123654922
1584,m,72.0,ssc,67.0,ssc,2,B.Tech/B.E.,electrical engineering,59.8,1,Maharashtra,2009,4.9640287769784175,5.166666666666667,4.166666666666667,7.692279048332249,7.477668715823795,7.970441298917569,8.440984236831987,5.1001584521724626,0.1864,150000,1989,7.197233949850223,4.765787370103918
1585,f,85.8,0,77.4,0,2,B.Tech/B.E.,electronics and communication engineering,60.87,0,Maharashtra,2013,5.39568345323741,6.916666666666667,6.794871794871795,7.692279048332249,8.002751078354787,9.39113238967527,5.007097861769141,3.7281294304061374,0.1864,390000,1991,7.168212974848266,6.369073971591958
1586,m,74.28,icse,78.16,icse,2,B.Tech/B.E.,computer science & engineering,67.66,0,Uttar Pradesh,2013,7.625899280575539,5.25,5.32051282051282,7.43406805651266,8.292803043168155,8.014805370524563,7.954632833525567,3.8058543907930944,0.2889,260000,1992,7.614096714106298,6.065470700362787
1587,f,79.89,sslc,62.83,puc,2,B.Tech/B.E.,computer engineering,55.7,1,Karnataka,2009,4.100719424460432,1.3166666666666667,3.3974358974358974,5.8284265501957435,0.916007200353225,4.3171055370524565,4.792535415372786,4.708197815027938,-3.4471,260000,1987,3.829362584437632,2.938273996187665
1588,m,71.5,"school secondary education, andhra pradesh",80.5,"board of intermediate education, andhra pradesh",2,MCA,computer application,78.0,0,Andhra Pradesh,2013,3.237410071942446,6.333333333333333,6.602564102564102,8.113578035841693,8.536664062765341,9.314503538717736,9.091030077189245,2.1144191476941034,0.8637,310000,1990,8.706944632744555,5.391102502613293
1589,m,64.66,state board,63.0,state board,2,B.Tech/B.E.,information technology,67.0,0,Uttar Pradesh,2013,2.7338129496402876,3.5833333333333335,4.487179487179487,9.211654255264019,7.073158305879155,6.065258118234804,4.0908822050690565,3.171545325660912,-1.8189,105000,1992,6.014438325880526,3.6014419233843693
1590,m,73.0,0,54.0,0,2,B.Tech/B.E.,civil engineering,79.0,0,Orissa,2012,3.237410071942446,2.5,5.1923076923076925,9.693375539450667,7.215297354209829,6.3466642381348874,8.226421790435632,5.492169126845134,-0.4229,800000,1990,6.574053563983803,3.6432392547500463
1591,m,84.2,0,78.8,0,2,B.Tech/B.E.,electronics & instrumentation eng,78.0,0,West Bengal,2011,5.237410071942446,5.5,6.217948717948718,7.692279048332249,6.165302448799375,7.36157368859284,7.153313814213467,2.3562672004003002,-0.7615,440000,1990,7.080980687801346,5.651786263297055
1592,f,95.6,cbse,94.4,cbse,1,B.Tech/B.E.,instrumentation and control engineering,76.5,1,Delhi,2013,6.9784172661870505,8.25,6.346153846153846,0.0,7.317189145127873,8.881270815986678,7.954632833525567,3.8058543907930944,-0.4776,625000,1991,7.586809600961756,7.191523704113632
1593,f,85.6,ssc,89.8,ipe,2,B.Tech/B.E.,information technology,75.8,1,Telangana,2012,4.100719424460432,4.333333333333333,4.294871794871795,9.872422810052202,4.5905648201609885,7.36157368859284,5.8654955194747584,4.5122174964556745,-0.8799,450000,1990,5.826354132943228,4.24297485088852
1594,m,88.0,state board,92.3,state board,2,B.Tech/B.E.,Other,90.0,1,Karnataka,2014,3.9568345323741005,4.833333333333333,4.871794871794871,7.468316485705294,7.80491118432225,6.931723563696919,6.363676692396416,1.9029271953965472,-0.0943,275000,1992,7.299346061254759,4.553987579167434
1595,m,70.0,nashik board,72.0,nashik board,2,B.Tech/B.E.,computer engineering,55.0,1,Maharashtra,2011,3.6690647482014387,4.833333333333333,5.705128205128205,8.35408998481496,4.5905648201609885,7.1584877185678595,7.153313814213467,4.12025685931115,-0.2875,315000,1989,6.195527373407792,4.735842095554325
1596,m,88.5,icse,82.8,cbse,1,B.Tech/B.E.,Other,78.1,0,Orissa,2013,7.841726618705036,6.833333333333333,6.346153846153846,0.0,9.756138980402811,8.881270815986678,7.500073936060094,0.2113251605370688,-0.4776,375000,1990,8.981539642978127,7.007071266064071
1597,m,78.6,cbse,78.2,cbse,1,B.Tech/B.E.,electronics and communication engineering,75.57,1,Delhi,2013,3.884892086330935,5.083333333333333,6.410256410256411,6.147684166659931,5.609822368644499,7.798189009159034,7.500073936060094,3.171545325660912,0.8637,325000,1991,6.934134997050679,5.126160609973559
1598,m,81.5,cbse,85.0,cbse,1,B.Tech/B.E.,electronics and communication engineering,69.0,1,Delhi,2013,7.122302158273381,7.916666666666667,9.23076923076923,6.880606158633483,6.58543626668478,8.664654454621148,8.86375062845651,5.074639312817947,0.6721,300000,1992,7.259800509236123,8.089912685236426
1599,f,76.0,0,88.0,0,2,B.Tech/B.E.,information technology,72.72,0,Maharashtra,2012,2.5179856115107913,3.8333333333333335,3.3974358974358974,8.520833759269081,8.790034982848214,8.579308909242298,7.582586579126372,3.7281794679342837,0.5419,400000,1991,7.80593775082065,3.249584947426674
1600,m,80.0,state board,83.1,state board,2,B.Tech/B.E.,computer science & engineering,67.87,0,Telangana,2013,1.4388489208633093,5.583333333333333,3.9743589743589745,6.189291455500042,7.80491118432225,8.44803809325562,7.954632833525567,3.171545325660912,-0.2859,155000,1990,7.759009196360631,3.6655137428518727
1601,m,75.0,state board,72.0,state board,2,B.Tech/B.E.,information technology,80.0,0,Uttar Pradesh,2013,4.244604316546763,4.583333333333333,3.782051282051282,9.557404523493036,8.048772203919437,8.881270815986678,8.86375062845651,1.6914352430989907,-0.2859,300000,1992,8.525589601315907,4.203329643977125
1602,m,59.71,state board,54.14,state board,2,MCA,computer application,74.2,1,Karnataka,2013,1.223021582733813,3.75,2.4358974358974357,5.724205866525998,6.097544407838875,5.8486417568692755,7.954632833525567,4.86314736052039,-1.4356,145000,1988,6.259417909428332,2.469639672877083
1603,f,78.4,icse,79.0,isc,2,B.Tech/B.E.,information technology,75.0,0,Punjab,2011,5.683453237410072,4.833333333333333,4.8076923076923075,8.000644306862371,5.378018544305947,8.985220649458784,3.9339898855469784,4.12025685931115,0.9763,350000,1988,6.044243055000139,5.1081596261452376
1604,m,76.0,state board,77.0,state board,1,M.Tech./M.E.,computer science & engineering,83.0,0,Karnataka,2013,2.3741007194244603,5.5,3.141025641025641,9.711017769752015,7.317189145127873,8.014805370524563,7.0455150385946235,3.3830372779584685,0.6721,400000,1988,7.248618069072147,3.6717087868167
1605,f,87.8,matriculation,90.91,state board,2,B.Tech/B.E.,civil engineering,71.66,0,Tamil Nadu,2014,2.7338129496402876,5.416666666666667,3.782051282051282,7.684257559001614,6.341575247087594,6.931723563696919,4.772720551267264,4.440330247685765,-0.0943,150000,1993,5.901422278591504,3.977510299452746
1606,m,75.2,state board,75.2,0,2,B.Tech/B.E.,computer engineering,61.0,0,Tamil Nadu,2014,3.093525179856115,1.75,2.4358974358974357,7.43406805651266,5.121930509798593,5.198792672772689,5.681838346198208,5.708948377950128,-1.6273,200000,1992,5.07340328770484,2.426474205251184
1607,f,91.3,icse,85.0,icse,2,B.Tech/B.E.,information technology,81.0,0,Uttarakhand,2014,4.60431654676259,4.25,5.576923076923077,9.211654255264019,8.292803043168155,8.881270815986678,7.272794487327359,3.3830372779584685,1.0554,325000,1992,7.7659577671309306,4.810413207895222
1608,m,76.0,state board,79.9,state board,2,B.Tech/B.E.,computer engineering,74.0,1,Tamil Nadu,2011,4.9640287769784175,4.666666666666667,3.3974358974358974,9.097490181170157,7.215297354209829,8.782264779350543,6.080205837991306,4.5122174964556745,0.9763,225000,1990,6.891387618774001,4.342710447026994
1609,m,84.0,cbse,85.2,cbse,1,B.Tech/B.E.,electronics and communication engineering,78.59,1,Delhi,2013,6.402877697841727,6.833333333333333,7.884615384615385,6.880606158633483,4.878069490201406,8.881270815986678,4.772720551267264,1.2686181302643644,1.0554,350000,1991,6.815860681797746,7.040275471930149
1610,m,82.5,rbse,83.6,cbse,1,B.Tech/B.E.,computer engineering,77.0,1,Rajasthan,2010,5.683453237410072,7.166666666666667,6.346153846153846,9.80495465774885,7.835648541249193,8.00725957535387,6.9386034956969205,1.233758652322575,0.0916,495000,1986,7.886938239994351,6.398757916743528
1611,f,86.0,state board,84.0,state board,2,B.Tech/B.E.,electronics and communication engineering,75.0,0,Tamil Nadu,2014,2.8776978417266186,3.25,4.871794871794871,8.247318021858106,6.341575247087594,8.014805370524563,8.409191730991036,2.7487282128262858,-1.0524,200000,1992,7.504211033944227,3.66649757117383
1612,m,84.83,state board,93.3,state board,2,B.Tech/B.E.,computer science & engineering,65.5,1,Telangana,2014,7.122302158273381,5.833333333333333,5.448717948717949,9.769936529076757,8.78052508236253,7.5815726477935055,9.091030077189245,4.440330247685765,0.8637,390000,1992,7.7531993899148794,6.1347844801082205
1613,m,63.0,cbse,64.0,cbse,2,B.Tech/B.E.,computer science & engineering,70.9,0,Uttar Pradesh,2014,3.9568345323741005,4.666666666666667,4.551282051282051,9.211654255264019,4.853106001426485,7.1584877185678595,6.724041049300564,5.296138770744725,0.3049,325000,1992,5.8598739996375455,4.391594416774272
